City,Country,DBA,Email,FaxNumber,Id,Name,PhoneNumber,PhysicalState,ProviderId,ProviderUpdatedOn,RemoveReason,RequestType,Status,StreetAddress,UpdatedOn,Website,ZipCode
Felton,US,,m.ragsdale@mountainpropanseservice.com,,74276ce6-045e-466d-aa6b-c2658b3f113f,Mountain Propane Service,+1 831-345-2557,California (CA),2e357a7a-bc2d-42c0-bb40-eff6605d7b0b,2026-01-14T14:04:49.681898+00:00,Involuntary Removal,None,Active,6576 highway 9,2024-04-25T16:30:36.815915+00:00,,95018
Elysburg,US,Mounain Laurel Equine Transport,jasonrenno@outlook.com,,8b21a91e-ec3f-4879-b5f1-45903f1e3768,Mountain Laurel Equine Transport LLC,+1 717-875-8479,Pennsylvania (PA),7c755553-38f1-493e-ad52-d2416690089e,2026-01-14T14:30:29.861084+00:00,Involuntary Removal,None,Active,2905 PA-54,2022-06-28T20:03:23.320795+00:00,,17824
Flagstaff,US,,bill@mtnhighex.com,,3705b526-f932-48be-9319-bcb66a9b6854,Mountain High Excavating,+1 928-527-3025,Arizona (AZ),9aceda80-04d5-4639-be47-de9ee14790d0,2025-11-04T14:13:53.489941+00:00,Involuntary Removal,None,Active,4183 E Huntington Dr,2023-03-21T11:24:01.181881+00:00,,86004-9404
Pennsboro,US,,mountaingasservice@gmail.com,,e8e42db8-1302-412b-9623-a6be58e197be,"Mountain Gas Services, LLC",+1 304-299-3050,West Virginia (WV),4bef10a5-5ec6-4669-a665-b32f5ef99ce3,2026-01-14T14:14:53.949419+00:00,Involuntary Removal,None,Active,2966 Northwest Tpke,2024-04-26T20:32:09.615695+00:00,,26415
Palm Springs,US,Palm Springs Aerial Tramway,mgray@pstramway.com,,2d2de1d0-18ed-4f08-9e6f-4780c0f61f38,Mount San Jacinto Winter Park Authority,+1 760-325-1449,California (CA),43a73455-b9f0-4133-8871-3d09949462ac,2025-11-04T13:58:16.744653+00:00,Involuntary Removal,None,Active,1 Tram Way,2022-05-18T18:02:27.460773+00:00,,92262-1827
Mount Ida,US,,blake.hickman@mtidalions.org,,af12d9a6-8ac7-4943-bab8-54ab52fb0adb,Mount Ida School district,+1 870-867-2323,Arkansas (AR),e85fe15f-3056-4bb6-8864-cb4684df41c9,2026-01-14T15:04:35.910361+00:00,Involuntary Removal,None,Active,338 Whittington St,2023-10-04T20:14:22.802479+00:00,,71957-9443
Farmington,US,RSU9,rijoseph@mtbluersd.org,,37758009-c398-45f0-9054-9cac26687299,Mount Blue Regional School District,+1 207-778-4307,Maine (ME),cfd66a4e-50f2-4cb1-8428-270eb5c15a44,2026-01-14T14:55:52.176505+00:00,Involuntary Removal,None,Active,108 Learning Ln ,2021-07-12T18:41:24.167727+00:00,,04938
MARIETTA,US,Mount Bethel Christian Academy,info@mtbethelchristian.org,,f1c60bf7-4cb3-4853-9aac-bfee4f28c267,Mount Bethel Christian Academy,+1 770-971-0245,Georgia (GA),1619ca3a-0243-4ec4-82ae-e531bcce293f,2025-11-04T13:52:08.390124+00:00,Involuntary Removal,None,Active,4385 Lower Roswell Rd,2023-08-04T11:41:21.586324+00:00,https://www.mtbethelchristian.org/,30068
PULLMAN,US,Motley Motley Inc,j.kincaid@motleymotley.com,,fcc998d3-e7df-453a-a56b-271696a781c6,Motley Motley Inc,+1 509-872-3511,Washington (WA),b350b38e-3c86-4cf0-b2d7-fafa561d0ef8,2025-11-04T14:15:57.247942+00:00,Involuntary Removal,None,Active,6901 SR 270,2022-05-31T17:58:16.468781+00:00,,99163
TUSKEGEE,US,,LAKIMBLEE@MRTENTERPRISE.COM,+1 334-226-1145,855ac50e-cbac-40c7-8c09-c1807c2a23de,MOTHERTRUCKER-MRT ENTERPRISE LLC,+1 800-672-4039,Alabama (AL),a7c70380-3a46-4921-be51-fe1d0418b47a,2025-11-04T14:14:41.374055+00:00,Involuntary Removal,None,Active,1910 TOLBERT CIRCLE,2022-01-31T16:57:58.778867+00:00,,36083
moss point,US,Moss Point School District,ddroy@mpsdnow.org,,8dc23aaf-3609-4f6e-905a-a6e1dad8e688,Moss Point School District,+1 228-475-7156,Mississippi (MS),2e755835-1140-4e82-bbb2-11dfc95cb06a,2026-01-14T14:04:57.291301+00:00,Involuntary Removal,None,Active,3600 bellview st,2022-10-18T17:58:14.515354+00:00,,39563
Killington,US,"Mosher Excavating, Inc.",mosher@mosherexcavating.com,+1 802-422-9469,6d9b6462-fad1-45aa-8324-ff8e229773ce,"Mosher Excavating, Inc.",+1 802-422-3146,Vermont (VT),74fc9b41-50e5-4eb3-a71d-9253a496ae29,2026-01-14T14:28:14.688411+00:00,Involuntary Removal,None,Active,225 Johnson Rd,2024-04-25T20:13:50.893511+00:00,,05751
Morristown,US,Morristown Central School,jbarse@mcsk12.org,+1 315-375-4909,50d8270c-4d69-4ac3-9844-40219c031a55,Morristown Central School,+1 315375881421003,New York (NY),38146fec-3ed3-4a58-ab75-d16ffd8c7b78,2025-11-04T13:56:40.238138+00:00,Involuntary Removal,None,Active,408 Gouverneur Street,2021-09-21T16:03:56.327588+00:00,,13664
Sibley,US,Royal Rolloffs,jmorrison@royalrolloffs.com,,ed3dc538-3f33-40e9-a140-78dea344ab53,Morrison Services llc,+1 816-565-6462,Missouri (MO),e1bc6173-9d9a-41ed-99f4-47648a540710,2026-01-14T15:02:23.91705+00:00,Involuntary Removal,None,Active,26508 E Atherton Sibley Rd,2023-07-13T16:56:47.73153+00:00,,64088-9111
Morristown,US,,gregory.sumski@msdk12.net,,e335f315-3bfd-4225-bd20-a1c2f4e7698f,Morris School District,+1 973-292-2066,New Jersey (NJ),c3acef3e-22e4-44e0-86e5-128aa3e38282,2025-11-04T14:21:48.853011+00:00,Involuntary Removal,None,Active,120 Ridgedale Avenue,2022-01-25T12:21:42.345975+00:00,,07960
Morris,US,,bpetro@morrisfd.org,,33b47520-ad12-46ee-bd03-72a19fd82756,Morris Fire Department,+1 815-302-7556,Illinois (IL),2f0548e0-5bbd-455e-b5cd-7b66ec90683b,2026-01-14T14:05:14.503171+00:00,Involuntary Removal,None,Active,2301 Ashton Rd,2024-01-17T16:42:36.440729+00:00,,60450-8615
Morrill,US,Morrill Public Schools,barry.schaeffer@mpslions.org,,c25b6504-f36d-42fd-aab9-5ab126b7eca4,Morrill Public School,+1 308-247-3414,Nebraska (NE),76cc8be0-34ab-499a-8589-d924bdabb7f9,2025-11-04T14:06:19.76748+00:00,Involuntary Removal,None,Active,508 Jefferson Ave,2022-08-23T13:59:45.021972+00:00,,69358
Morrill,US,,Morrillelevator@gmail.com,,bb093b6a-c4e4-46e5-83b8-2e4145407bd5,Morrill elevator INC.,+1 785-459-2297,Kansas (KS),f87a8a5f-dfff-4868-818d-69bc62a9f121,2026-01-14T15:10:04.815913+00:00,Involuntary Removal,None,Active,120 Fanning St,2023-02-23T17:19:07.181221+00:00,,66515
Banning,US,,srojas@morongo-nsn.gov,,c1ae9644-abbf-4ddc-a57d-464edbd4532f,Morongo Band of Mission Indians Reservation,+1 951-755-5269,California (CA),c2e40988-418e-4966-98d4-8ee44a5db315,2025-11-04T14:18:52.894362+00:00,Involuntary Removal,None,Active,47350 Foothill Rd,2022-01-28T15:53:42.296655+00:00,,92220
Union City,US,,sethmorningfresh@gmail.com,,aaa06b1a-05f4-4c4e-8b81-97a05ac88570,Morning Fresh Superior Foods,+1 800-600-3543,Ohio (OH),7c6f6341-ecf5-4359-89e3-d0e83ecd7584,2026-01-14T14:30:27.152542+00:00,Involuntary Removal,None,Active,400 E Elm St,2022-10-27T14:56:52.798147+00:00,,45390-1718
MORLEY,US,MORLEY STANWOOD COMMUNITY SCHOOLS,kthompson@morleystanwood.org,,8735a530-af3a-444d-bff7-14f3f101308f,MORLEY STANWOOD COMMUNITY SCHOOLS,+1 231-307-0997,Michigan (MI),a66b4961-a871-41e7-b8a4-4ddbfb692cc3,2026-01-14T14:42:54.340058+00:00,Involuntary Removal,None,Active,"4700 NORTHLAND DR, HIGHSCHOOL",2022-08-10T14:13:05.018617+00:00,,49336-9211
Vero Beach,US,,morivalous@gmail.com,,d42fff21-f13e-4027-ab34-ecf752ae1484,Morivalous LLC,+1 772-494-5333,Florida (FL),0614c469-5f03-47c5-808b-c77860d0fb25,2026-01-14T13:51:56.338852+00:00,Involuntary Removal,None,Active,"601 21st St, Suite 300",2023-02-27T14:28:54.36833+00:00,http://www.morivalous.com,32962-7026
midland,US,MORIAH TFS OPERATIONS LLC,dustin@THOMPSONFIELDSERVICES.COM,,bf4694c5-c0a4-4b6e-ab6c-9bba27a19e27,MORIAH TFS OPERATIONS LLC,+1 806-466-8985,Texas (TX),6251c702-fc67-470c-86f8-77aecf6ec76a,2026-01-14T14:22:17.219503+00:00,Involuntary Removal,None,Active,1117 e cr 119,2024-07-15T16:42:10.076128+00:00,,79706
Marathon City,US,Morgan Sand & Gravell LLC,gstieber@morganreadymix.com,,20589cf0-afcf-4ee5-b6fd-291ffaceb9b7,Morgan Sand & Gravell LLC,+1 715-443-2796,Wisconsin (WI),9cd8dad7-0550-4d31-9987-181890510b2b,2026-01-14T14:39:45.452421+00:00,Involuntary Removal,None,Active,228975 Granite Falls Trail,2023-05-12T12:36:21.748105+00:00,,54448
Syracuse,US,MORGAN RUBBISH REMOVAL INC,whildreth@morganrubbish.com,+1 315-689-6611,dc13f3a8-c866-48ea-ae38-e94ce98c86a6,MORGAN RUBBISH REMOVAL INC,+1 315-689-9588,New York (NY),0f03af3e-8f3e-43be-a78e-88b023fb6985,2026-01-14T13:54:50.744558+00:00,Involuntary Removal,None,Active,6948 Herman Road,2022-03-30T16:47:43.706169+00:00,http://morganrubbish.com/,13209
Hedgesville,US,,dana@morganrailservice.com,,ae9baada-7d60-4bc0-a4d1-e2d85c1a64bb,Morgan Rail Service,+1 304-258-2354,West Virginia (WV),aa263874-a629-44f0-93ff-10afd3820cea,2026-01-14T14:44:09.638436+00:00,Involuntary Removal,None,Active,10152 Hedgesville Rd,2022-05-23T18:40:35.39253+00:00,,25427
Morgan Hill,US,,silva-davisc@mhusd.org,,f88a58d1-ae45-42f2-bdc1-8407b0566312,Morgan Hill Unified School District,+1 408-201-6320,California (CA),108b7904-f8e5-44fb-bea3-e38cc21ee265,2026-01-14T13:55:20.190689+00:00,Involuntary Removal,None,Active,105 Edes St,2024-07-10T15:39:47.46676+00:00,,95037-5359
West Liberty,US,Morgan County Board of Ed.,keith.holbrook@morgan.kyschools.us,,6c239546-f25e-447a-b2f1-ba9acb75cc4e,Morgan County Board of Education,+1 606-743-8402,Kentucky (KY),ff1b6562-64a9-481a-a8f4-f63c494d6bd0,2025-11-04T14:28:31.402273+00:00,Involuntary Removal,None,Active,212 University Drive,2021-07-12T14:47:45.661414+00:00,https://www.morgan.kyschools.us/,41472
Ellensburg,US,"Morgan & Son Earthmoving, Inc.",LMorganBender@Gmail.com,,baca8047-3ae2-4f93-bd39-bcf678626d10,"Morgan & Son Earthmoving, Inc.",+1 509-925-9720,Washington (WA),111cc686-8778-4a0f-8cff-7edca0e8cb8c,2026-01-14T13:55:30.851957+00:00,Involuntary Removal,None,Active,6711 Reecer Creek Rd,2022-08-29T20:32:08.429322+00:00,,98926-8836
Peoria,US,,CSALISBURY@MORDUEMOVING.COM,,749ca808-3ed1-415a-b5e7-4474c3d4ea76,MORDUE MOVING & STORAGE,+1 309-693-2205,Illinois (IL),96e7f23c-ee8e-472a-8347-351fd0bc5544,2025-11-04T14:13:46.944123+00:00,Involuntary Removal,None,Active,9011 N University St,2023-09-26T14:05:51.167416+00:00,https://morduemoving.com/,61615-1661
Rock Falls,US,,arussell@mooretires.com,,d1416d9a-a768-4985-b47e-cccb79be58ef,Moore tire size nc,+1 815-625-1800,Illinois (IL),841d35e8-b974-4065-9929-c59f03cfd093,2025-11-04T14:08:13.821897+00:00,Involuntary Removal,None,Active,2411 E Rock Falls Rd,2023-01-05T21:02:58.75484+00:00,,61071-3242
Keeseville,US,Moore Recycling LLC,tannerbaraby@hotmail.com,+1 518-834-7169,5b399a85-1097-4f7b-ae09-71f5a3f62474,Moore Recycling LLC,+1 518-834-7571,New York (NY),abdbc10a-b0d5-4829-a2c7-76378563da46,2025-11-04T14:15:04.623814+00:00,Involuntary Removal,None,Active,"1456 Route 9, PO Box 402",2021-11-17T16:00:08.824975+00:00,,12944
Stendal,US,,moorehaulin22@gmail.com,,b26bde57-ca9f-43e2-bf83-9d98ba676db4,Moore Haulin LLC.,+1 812-582-5237,Indiana (IN),b373b702-000f-4d82-9c0c-f76b22395535,2025-11-04T14:15:59.685407+00:00,Involuntary Removal,None,Active,6678 E County Rd 1150 S,2022-08-23T14:12:30.005819+00:00,,47585
Homer,US,Quick Draw H2o Service,lloydjr@mooreandmoorealaska.com,+1 907-235-1341,4d0a33a0-57d1-4820-9f65-4436f160ea4e,Moore & Moore Services Inc,+1 907-235-8837,Alaska (AK),d03a141a-e98b-4a3d-bcfd-74aebd1e2e80,2025-10-23T15:53:14.943693+00:00,Voluntary Removal,None,Active,3900 Sterling Hwy,2022-11-17T19:29:22.434951+00:00,https://www.quickak.com/,99603
Belfast,US,,herb@moonlightfuel.com,+1 207-338-0466,94c13812-f6cf-490e-ac12-bee6d36e4816,moonlight fuel inc.,+1 207-338-5919,Maine (ME),9254b4ec-f8d7-4eef-9377-8a157f553f96,2026-01-14T14:36:46.522072+00:00,Involuntary Removal,None,Active,253 Swan Lake Ave,2024-02-14T13:08:44.237+00:00,,04915-7037
Nashville,US,,eric.viger@montgomerybell.edu,,6c79ad74-e839-4067-96e5-66f78cf6a588,Montgomery Bell Academy,+1 615-298-5514,Tennessee (TN),df421558-eceb-4f9c-96e3-1edf64006ad0,2026-01-14T15:01:41.598528+00:00,Involuntary Removal,None,Active,4001 Harding Pike,2023-06-08T18:26:27.42603+00:00,,37205
Warm Springs,US,Montana State Hospital,thomas.kim@mt.gov,,06bde704-7b30-460e-b188-11622cb1ce28,Montana State Hospital,+1 406-693-7110,Montana (MT),5adc6ee2-f781-4a24-abcc-d9f968e18a03,2025-11-04T14:01:44.664366+00:00,Involuntary Removal,None,Active,300 Garnet Way,2022-07-13T19:01:38.777342+00:00,https://dphhs.mt.gov/Facilities/msh/index,59756
Missoula,US,,jasonjones@montanaroadsideservices.com,,4b12726d-5ec1-49de-97c1-3741f6285e59,Montana Roadside Service LLC,+1 406-239-7596,Montana (MT),8eac9d31-a011-40f4-8040-f4771df261d3,2026-01-14T14:35:43.946919+00:00,Involuntary Removal,None,Active,"2620 WILLOWWOOD CT, A",2024-05-06T15:36:49.534856+00:00,,59803
Belgrade,US,,accounting@montanacivil.com,,3d2693a6-92bd-4fa8-84c3-5e0cc014cf0e,Montana Civil Contractors Inc.,+1 406-388-1740,Montana (MT),74a09a3d-d6af-420a-94e6-bbc8670fb13c,2025-11-04T14:06:00.825389+00:00,Involuntary Removal,None,Active,62 Skyway Blvd,2022-08-18T11:46:05.931562+00:00,https://www.montanacivil.com,59714
Montague,US,,jcicalese@montagueschool.org,,86656e10-15ce-43cd-816e-c7bc4c9e8360,Montague Township School District,+1 973-293-7131,New Jersey (NJ),bdff3483-bf6e-4344-993b-946b6376c693,2025-10-23T15:38:06.085897+00:00,Voluntary Removal,None,Active,475 US-206,2023-01-19T14:31:05.275157+00:00,,07827-3018
DEVILS LAKE,US,MONSTERLAWN HYDROSEEDING & LANDSCAPING,mmonsterlawn@gondtc.com,,f2e2894e-9b3e-484f-9e5a-2ddd12ed65bd,MONSTERLAWN HYDROSEEDING & LANDSCAPING,+1 701-662-7174,North Dakota (ND),a13a0bfe-7b67-45ef-9e51-4fab3eaf97bc,2025-11-04T14:13:17.029565+00:00,Involuntary Removal,None,Active,600 14TH AVE SE ,2022-02-17T18:20:04.929357+00:00,,58301
Doylestown,US,,jperone@whymonster.com,,c1d168a0-b484-46ab-9879-d48dfe7f9f77,Monster Tree Service,+1 215-378-1177,Pennsylvania (PA),dd5119de-4c5c-476b-a530-022b11678c0d,2026-01-14T15:00:56.712054+00:00,Involuntary Removal,None,Active,95 N Broad St,2023-07-27T18:41:07.767957+00:00,,18901-3743
Mechanicsburg,US,Monroe township,monroetwp@monroetwp.net,+1 717-258-9311,a4da55c3-6563-4bbf-9d8c-d1344257f219,Monroe township,+1 717-697-4613,Pennsylvania (PA),6d074170-3058-40f6-ba84-da1565accc38,2026-01-14T14:25:46.639744+00:00,Involuntary Removal,None,Active,1220 Boiling Springs Rd,2022-02-08T22:24:45.603837+00:00,,17055
Monroe,US,Monroe County Intermediate School District,rafe.mcintire@monroeisd.us,,05346b37-e561-4ac3-b5ca-176fec0e5070,Monroe County Intermediate School District,+1 734-625-0442,Michigan (MI),dae1b83b-0dc9-4838-a1d6-a6254d256206,2026-01-14T14:59:44.254612+00:00,Involuntary Removal,None,Active,1101 S. Raisinville Rd.,2022-11-17T19:34:47.3323+00:00,,48161
TINTON FALLS,US,MONMOUTH REG HIGH SCHOOL DIST,SMINTZ@MONMOUTHREGIONAL.NET,+1 848-257-1040,dc53309c-11c7-4794-92e0-99097be99ddd,MONMOUTH REG HIGH SCHOOL DIST,+1 732-380-1957,New Jersey (NJ),eee77e5d-f14b-444b-82b8-d7088d57f470,2026-01-14T15:06:57.80166+00:00,Involuntary Removal,None,Active,1 NORMAN J FIELD WAY,2022-08-31T16:51:59.220858+00:00,,07724
Monette,US,,ccouch@monettecoop.com,,a30cefdf-184b-4ffb-a818-66ac7fcb8609,Monette Cooperative Inc.,+1 870-486-5481,Arkansas (AR),0247de18-a403-41c8-a84c-468bec2a5d44,2025-11-04T13:49:25.579851+00:00,Involuntary Removal,None,Active,210 SE Main St,2023-06-21T17:27:02.680234+00:00,,72447
Moorhead,US,Mudpumpers Mudjacking LLC,mudpumpersmudjacking@hotmail.com,,2028a45a-17ef-4889-a7b8-32174738ac88,MOLSTRE LLC,+1 218-233-2467,Minnesota (MN),2ae03e42-61ee-4766-82f8-43319c6b1bf5,2026-01-14T14:03:33.223121+00:00,Involuntary Removal,None,Active,11 4th st s,2022-03-24T13:10:31.39719+00:00,,56560
Castle Rock,US,TM Transport,tmtransport360@gmail.com,,b84c9304-7b30-4bfe-87b5-ca3e1d44a69d,Moline Timber and Development Co Inc DBA TM Transport,+1 360-431-5431,Washington (WA),bd2bb0aa-992a-45bf-87ad-fd396857996c,2025-11-04T14:17:45.029677+00:00,Involuntary Removal,None,Active,132 Toutle Park Rd,2022-01-20T15:44:13.773145+00:00,,98611
Moline,US,,kyle.witte@molinechrsch.org,,e71cf32d-2729-4076-b223-fc4b36c6ec9a,Moline Christian School,+1 616-877-4688,Michigan (MI),eafc974e-cadb-468a-b54b-3c27470aa010,2025-11-04T14:25:40.188311+00:00,Involuntary Removal,None,Active,1253 144th Ave,2022-10-18T14:33:18.892502+00:00,,49335
Cottonwood,US,Mohave Well Service,mohavewellservice@gmail.com,,f84e06d7-d4c5-4431-b48b-8b0950e7fcdc,Mohave Well Service,+1 928-301-8904,Arizona (AZ),42268fd9-ea7b-4760-b8bf-a5b35ff9886a,2025-11-04T13:58:08.395879+00:00,Involuntary Removal,None,Active,4687 E Navajo Dr,2023-05-24T13:47:16.12578+00:00,,86326
Traveling,US,,no-address@sample.com,,cb687162-f0b2-4830-8ee0-b4fae055cb5c,Moham Truck Driver Training (OH),+52 55 5555 5555,Ohio (OH),61ae0823-1365-4568-bf2f-5fb5bf7a28a5,2025-06-04T12:49:26.409633+00:00,Voluntary Removal,None,Active,123 Main St,2025-06-04T12:49:06.483477+00:00,,55555
Traveling,US,,no-address@dot.gov,,e4da5806-4074-4508-bdaa-53bcdac19d86,Moham Truck Driver Training (NC),+52 55 5555 5555,North Carolina (NC),f45d00d3-9343-408a-90d8-ef182ba726b4,2025-06-05T12:31:07.112821+00:00,Voluntary Removal,None,Active,123 Main,2025-06-05T12:30:42.308235+00:00,,55555
Traveling,US,,no-address@sample.com,,8cef1f9f-52f7-4bbd-afb1-e644bd479f64,Moham Truck Driver Training (AK),+52 55 5555 5555,Alaska (AK),329c2dcc-3bba-437b-b75d-0108c5c1ec12,2025-06-05T12:27:12.32118+00:00,Voluntary Removal,None,Active,123 Main,2025-06-05T12:26:48.532114+00:00,,55555
Lostine,US,,moffitbros@gmail.com,+1 541-569-2476,b002d209-c713-400f-9d87-dbba2ed15849,Moffit Bros LLC.,+1 541-569-2284,Oregon (OR),2b4dfcf7-b828-4d6a-b9f9-69a644a72a2b,2025-11-04T13:54:54.311009+00:00,Involuntary Removal,None,Active,918 Lostine River RD,2022-08-10T10:33:36.341013+00:00,,97857
Bala Cynwyd,US,The Art of Commercial Trucking ,support@modeerfholdings.com,,d5302e2d-0305-4a30-b15f-1ebe40567705,Modeerf Holdings LLC,+1 267-607-3738,Pennsylvania (PA),89c45b2b-f6eb-487a-aea5-6e6e4ce08f16,2025-11-06T15:27:54.736317+00:00,Voluntary Removal,None,Active,1 Union Ave #331,2021-12-06T16:24:48.618275+00:00,http://www.modeerfholdings.com,19004
sylacauga,US,moco transportation,jaymitch@mindspring.com,+1 256-249-2052,3b883f54-06d2-4779-8d7a-dc813b92030c,moco transportation,+1 256-245-0707,Alabama (AL),f46c029e-69b2-4b81-a210-3d894be70c3e,2025-11-04T14:27:15.212543+00:00,Involuntary Removal,None,Active,36525 U S Hwy 280,2022-07-06T12:44:32.270947+00:00,,35150
Pueblo,US,,theoffice@mobilerecordshredders.net,,c70d9d1b-0931-4964-bd5f-c464dce093a5,Mobile Record Shredders,+1 719-557-2232,Colorado (CO),8c76e9c9-a6de-49ce-840c-a878e499a6c5,2025-11-04T14:13:39.193214+00:00,Involuntary Removal,None,Active,"205 N Elizabeth St, STE. 120",2022-03-28T19:51:50.212267+00:00,,81003-2328
COCONUT CREEK,US,MOBILE KUT KLINIC,KUTKREATOR.CM@GMAIL.COM,,698598a8-d002-4a8a-8155-5418f5d4ba3b,MOBILE KUT KLINIC,+1 954-793-9424,Florida (FL),9618e166-ce73-467e-a2f6-700e1c8d7315,2025-11-04T14:11:54.480954+00:00,Involuntary Removal,None,Active,"4601 MIMOSA TERRACE, 1303",2022-05-17T12:09:42.372266+00:00,,33073
STOW,US,,MNKTRANS20@gmail.com,,587220a3-e95c-4e38-8bbd-4e51e4086295,MNK TRANS LLC,+1 330-760-4727,Ohio (OH),4bd21819-d8a5-4c4d-a42e-3eef19af87d1,2025-11-04T13:59:17.006582+00:00,Involuntary Removal,None,Active,311 PLEASANT MEADOW BLVD APT F,2023-09-07T19:05:42.293342+00:00,,44224
MEMPHIS,US,,mupenzi1993@gmail.com,,4a8b4ea2-4f29-4b4f-b6b2-5c47bbbed9f9,MN GLOBAL PLATFORMS LLC,+1 901-747-8396,Tennessee (TN),694b4a31-a781-4a8a-b121-19bbb1c07162,2025-11-04T14:04:16.498805+00:00,Involuntary Removal,None,Active,5939 LUCY CREST CV,2023-06-27T19:45:21.708282+00:00,,38115
Sumner,US,National Standard CDL Academy,nationalstandard@usa.com,,cdddf24e-36bf-473b-983e-208771a1a3dd,MMCCS LLC,+1 253-313-6605,Washington (WA),9c6e5de2-c6bb-48e2-9ad0-228f2e68cc62,2026-01-14T14:39:30.949295+00:00,Involuntary Removal,None,Active,7324 142nd Ave E,2024-07-26T17:43:26.152017+00:00,,98390
Jackson,US,"MMC Materials, Inc. - Madison, MS",jyoung@mmcmaterials.com,,5add41ba-dcf2-428a-a299-95b3195c95f4,"MMC Materials, Inc. - Madison, MS",+1 601-499-0546,Mississippi (MS),2d134174-f8f4-456f-bff2-92a5a66dea86,2025-10-23T17:26:43.709497+00:00,Voluntary Removal,None,Active,133 New Ragsdale Road,2024-01-16T20:13:46.91255+00:00,,39110
Cathedral City,US,,manny.machuca@gmail.com,,3027faa5-4121-4c92-8dc9-ef30393bbf22,MM Commercial Training Services,+1 760-636-6817,California (CA),3f0a9254-4a7a-4000-a457-cbd205a9f6ae,2026-01-14T14:10:35.099325+00:00,Involuntary Removal,None,Active,,2024-03-12T18:57:50.176075+00:00,,92234
East Berlin,US,Stermers Auction Service,tiffanystermer@yahoo.com,,2ef054fc-edd2-45dc-a650-3d7acb2cafc3,MLS SOLUTIONS LLC,+1 717-577-1546,Pennsylvania (PA),35cec1ac-b4b2-4c0f-a625-9a59f1a98297,2025-11-04T13:56:23.018977+00:00,Involuntary Removal,None,Active,125 Bermudian Ch. Rd.,2023-03-23T20:44:32.897598+00:00,,17316
Mohall,US,MLS Public School,keith.campbell@k12.nd.us,,29888445-f437-40de-bb5c-aaf3f1f28cc6,MLS Public School,+1 701-818-2126,North Dakota (ND),b1065725-9f5a-4ca9-87b4-6062a47652ca,2026-01-14T14:46:18.936111+00:00,Involuntary Removal,None,Active,101 3rd St NW,2023-03-21T18:34:49.378492+00:00,,58761
Bremerton,US,,mlsbooks11@gmail.com,,29fa28d2-b8e8-4c37-ae0f-c35afaa48c33,"MLS Enterprise, Inc.",+1 360-830-2170,Washington (WA),36c539d5-322a-452c-8a2f-b7bbd677a834,2026-01-14T14:07:35.951776+00:00,Involuntary Removal,None,Active,819 Archie Ave W,2022-03-01T18:09:40.557099+00:00,,98312
Delaware,US,"MLS Construction Services, LLC",mlsconstructionservices@outlook.com,,31d2fb98-0eac-47ff-a973-de2d0ceb102a,"MLS Construction Services, LLC",+1 740-404-1248,Ohio (OH),4219022d-2ca1-4dcb-b414-5da3300f138f,2025-11-04T13:58:07.333592+00:00,Involuntary Removal,None,Active,704 N Old State Rd,2023-06-08T12:17:49.841756+00:00,,43015
Novato,US,Ad-Lite Crane Service,adlitecranes@yahoo.com,,b6ca9c33-bcb7-44ac-a33f-158a16112413,MKM Group,+1 415-453-6300,California (CA),9b2a4550-cb43-42ab-a267-bc470d9ce568,2025-11-04T14:16:11.307939+00:00,Involuntary Removal,None,Active,7 Commercial Blvd,2023-08-21T12:50:09.230779+00:00,https://www.adlitecrane.com/,94949-6106
Kaneohe,US,,info@malmedrano.com,,d5ed7f95-1480-4eb5-b331-e9933e7fb1df,MKM Enterprise Inc.,+1 808-479-2352,Hawaii (HI),2de4c14c-8acb-4649-a484-84c61da5c969,2025-11-04T13:55:20.098346+00:00,Involuntary Removal,None,Active,47-237 Miomio Loop,2023-05-11T20:47:31.057383+00:00,http://www.malmedrano.com,96744-4744
Sykesville,US,,mmarin234@hotmail.com,,20d7216b-50ca-4955-acf8-03d6fdda97a4,MJM Transportation Inc,+1 443-789-7431,Maryland (MD),0007edbe-cf24-4a49-97e2-946ebae1d6a5,2026-01-14T13:49:41.572209+00:00,Involuntary Removal,None,Active,810 Duchess Dr,2022-02-24T16:23:18.226581+00:00,,21784
Carlinville,US,,larryc@mjmec.coop,,c1ba561f-ec01-4a8a-ba4d-a97bf8800509,"MJM Electric Cooperative, Inc.",+1 217-707-6156,Illinois (IL),ccc0cfbb-b9bb-4c0b-86ad-fcabe2be84dd,2025-11-04T14:20:53.685378+00:00,Involuntary Removal,None,Active,18300 Shipman Rd,2022-11-16T20:48:38.184035+00:00,https://www.mjmec.coop,62626
